Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32306848,WHS3_46,REGION,AMR,YEAR,1984,,,,,,,,,6118,6118,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306849,WHS3_46,REGION,EMR,YEAR,1984,,,,,,,,,17654,17654,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306850,WHS3_46,REGION,EUR,YEAR,1984,,,,,,,,,926,926,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306851,WHS3_46,REGION,GLOBAL,YEAR,1984,,,,,,,,,89587,89587,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306852,WHS3_46,REGION,SEAR,YEAR,1984,,,,,,,,,43018,43018,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306853,WHS3_46,REGION,WPR,YEAR,1984,,,,,,,,,5767,5767,,,,2023-07-11T12:08:12Z,1984,1984-01-01,1984-12-31
32306854,WHS3_46,REGION,AFR,YEAR,1985,,,,,,,,,14449,14449,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306855,WHS3_46,REGION,AMR,YEAR,1985,,,,,,,,,5572,5572,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306856,WHS3_46,REGION,EMR,YEAR,1985,,,,,,,,,30060,30060,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306857,WHS3_46,REGION,EUR,YEAR,1985,,,,,,,,,847,847,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306858,WHS3_46,REGION,GLOBAL,YEAR,1985,,,,,,,,,104546,104546,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306859,WHS3_46,REGION,SEAR,YEAR,1985,,,,,,,,,47038,47038,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306860,WHS3_46,REGION,WPR,YEAR,1985,,,,,,,,,6580,6580,,,,2023-07-11T12:08:12Z,1985,1985-01-01,1985-12-31
32306861,WHS3_46,REGION,AFR,YEAR,1986,,,,,,,,,11896,11896,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306862,WHS3_46,REGION,AMR,YEAR,1986,,,,,,,,,4823,4823,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306863,WHS3_46,REGION,EMR,YEAR,1986,,,,,,,,,22205,22205,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306864,WHS3_46,REGION,EUR,YEAR,1986,,,,,,,,,778,778,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306865,WHS3_46,REGION,GLOBAL,YEAR,1986,,,,,,,,,85859,85859,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306866,WHS3_46,REGION,SEAR,YEAR,1986,,,,,,,,,40411,40411,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306867,WHS3_46,REGION,WPR,YEAR,1986,,,,,,,,,5746,5746,,,,2023-07-11T12:08:12Z,1986,1986-01-01,1986-12-31
32306868,WHS3_46,REGION,AFR,YEAR,1987,,,,,,,,,15648,15648,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306869,WHS3_46,REGION,AMR,YEAR,1987,,,,,,,,,4447,4447,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306870,WHS3_46,REGION,EMR,YEAR,1987,,,,,,,,,14613,14613,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306871,WHS3_46,REGION,EUR,YEAR,1987,,,,,,,,,712,712,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306872,WHS3_46,REGION,GLOBAL,YEAR,1987,,,,,,,,,75932,75932,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306873,WHS3_46,REGION,SEAR,YEAR,1987,,,,,,,,,35332,35332,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306874,WHS3_46,REGION,WPR,YEAR,1987,,,,,,,,,5180,5180,,,,2023-07-11T12:08:12Z,1987,1987-01-01,1987-12-31
32306875,WHS3_46,REGION,AFR,YEAR,1988,,,,,,,,,14425,14425,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306876,WHS3_46,REGION,AMR,YEAR,1988,,,,,,,,,3901,3901,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306877,WHS3_46,REGION,EMR,YEAR,1988,,,,,,,,,13886,13886,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306878,WHS3_46,REGION,EUR,YEAR,1988,,,,,,,,,650,650,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306879,WHS3_46,REGION,GLOBAL,YEAR,1988,,,,,,,,,73310,73310,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306880,WHS3_46,REGION,SEAR,YEAR,1988,,,,,,,,,34483,34483,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306881,WHS3_46,REGION,WPR,YEAR,1988,,,,,,,,,5965,5965,,,,2023-07-11T12:08:12Z,1988,1988-01-01,1988-12-31
32306882,WHS3_46,REGION,AFR,YEAR,1989,,,,,,,,,13634,13634,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306883,WHS3_46,REGION,AMR,YEAR,1989,,,,,,,,,3501,3501,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306884,WHS3_46,REGION,EMR,YEAR,1989,,,,,,,,,13297,13297,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306885,WHS3_46,REGION,EUR,YEAR,1989,,,,,,,,,644,644,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306886,WHS3_46,REGION,GLOBAL,YEAR,1989,,,,,,,,,78693,78693,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306887,WHS3_46,REGION,SEAR,YEAR,1989,,,,,,,,,42249,42249,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306888,WHS3_46,REGION,WPR,YEAR,1989,,,,,,,,,5368,5368,,,,2023-07-11T12:08:12Z,1989,1989-01-01,1989-12-31
32306889,WHS3_46,REGION,AFR,YEAR,1990,,,,,,,,,12281,12281,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306890,WHS3_46,REGION,AMR,YEAR,1990,,,,,,,,,3142,3142,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306891,WHS3_46,REGION,EMR,YEAR,1990,,,,,,,,,9815,9815,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306892,WHS3_46,REGION,EUR,YEAR,1990,,,,,,,,,633,633,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306893,WHS3_46,REGION,GLOBAL,YEAR,1990,,,,,,,,,64737,64737,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306894,WHS3_46,REGION,SEAR,YEAR,1990,,,,,,,,,35452,35452,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306895,WHS3_46,REGION,WPR,YEAR,1990,,,,,,,,,3414,3414,,,,2023-07-11T12:08:12Z,1990,1990-01-01,1990-12-31
32306896,WHS3_46,REGION,AFR,YEAR,1991,,,,,,,,,8887,8887,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306897,WHS3_46,REGION,AMR,YEAR,1991,,,,,,,,,2647,2647,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306898,WHS3_46,REGION,EMR,YEAR,1991,,,,,,,,,7113,7113,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306899,WHS3_46,REGION,EUR,YEAR,1991,,,,,,,,,775,775,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306900,WHS3_46,REGION,GLOBAL,YEAR,1991,,,,,,,,,46292,46292,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306901,WHS3_46,REGION,SEAR,YEAR,1991,,,,,,,,,24341,24341,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306902,WHS3_46,REGION,WPR,YEAR,1991,,,,,,,,,2529,2529,,,,2023-07-11T12:08:12Z,1991,1991-01-01,1991-12-31
32306903,WHS3_46,REGION,AFR,YEAR,1992,,,,,,,,,7170,7170,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306904,WHS3_46,REGION,AMR,YEAR,1992,,,,,,,,,2317,2317,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306905,WHS3_46,REGION,EMR,YEAR,1992,,,,,,,,,5602,5602,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306906,WHS3_46,REGION,EUR,YEAR,1992,,,,,,,,,801,801,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306907,WHS3_46,REGION,GLOBAL,YEAR,1992,,,,,,,,,39931,39931,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306908,WHS3_46,REGION,SEAR,YEAR,1992,,,,,,,,,22575,22575,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306909,WHS3_46,REGION,WPR,YEAR,1992,,,,,,,,,1466,1466,,,,2023-07-11T12:08:12Z,1992,1992-01-01,1992-12-31
32306910,WHS3_46,REGION,AFR,YEAR,1993,,,,,,,,,6817,6817,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306911,WHS3_46,REGION,AMR,YEAR,1993,,,,,,,,,2190,2190,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306912,WHS3_46,REGION,EMR,YEAR,1993,,,,,,,,,4858,4858,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306913,WHS3_46,REGION,EUR,YEAR,1993,,,,,,,,,768,768,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306914,WHS3_46,REGION,GLOBAL,YEAR,1993,,,,,,,,,42530,42530,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306915,WHS3_46,REGION,SEAR,YEAR,1993,,,,,,,,,24771,24771,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306916,WHS3_46,REGION,WPR,YEAR,1993,,,,,,,,,3126,3126,,,,2023-07-11T12:08:12Z,1993,1993-01-01,1993-12-31
32306917,WHS3_46,REGION,AFR,YEAR,1994,,,,,,,,,1707,1707,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306918,WHS3_46,REGION,AMR,YEAR,1994,,,,,,,,,2020,2020,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306919,WHS3_46,REGION,EMR,YEAR,1994,,,,,,,,,4183,4183,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306920,WHS3_46,REGION,EUR,YEAR,1994,,,,,,,,,732,732,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306921,WHS3_46,REGION,GLOBAL,YEAR,1994,,,,,,,,,48086,48086,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306922,WHS3_46,REGION,SEAR,YEAR,1994,,,,,,,,,36578,36578,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306923,WHS3_46,REGION,WPR,YEAR,1994,,,,,,,,,2866,2866,,,,2023-07-11T12:08:12Z,1994,1994-01-01,1994-12-31
32306924,WHS3_46,REGION,AFR,YEAR,1995,,,,,,,,,1322,1322,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306925,WHS3_46,REGION,AMR,YEAR,1995,,,,,,,,,1787,1787,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306926,WHS3_46,REGION,EMR,YEAR,1995,,,,,,,,,3316,3316,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306927,WHS3_46,REGION,EUR,YEAR,1995,,,,,,,,,688,688,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306928,WHS3_46,REGION,GLOBAL,YEAR,1995,,,,,,,,,13019,13019,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306929,WHS3_46,REGION,SEAR,YEAR,1995,,,,,,,,,3532,3532,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306930,WHS3_46,REGION,WPR,YEAR,1995,,,,,,,,,2374,2374,,,,2023-07-11T12:08:12Z,1995,1995-01-01,1995-12-31
32306931,WHS3_46,REGION,AFR,YEAR,1996,,,,,,,,,4634,4634,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306932,WHS3_46,REGION,AMR,YEAR,1996,,,,,,,,,1491,1491,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306933,WHS3_46,REGION,EMR,YEAR,1996,,,,,,,,,4089,4089,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306934,WHS3_46,REGION,EUR,YEAR,1996,,,,,,,,,630,630,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306935,WHS3_46,REGION,GLOBAL,YEAR,1996,,,,,,,,,12537,12537,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306936,WHS3_46,REGION,SEAR,YEAR,1996,,,,,,,,,632,632,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306937,WHS3_46,REGION,WPR,YEAR,1996,,,,,,,,,1061,1061,,,,2023-07-11T12:08:12Z,1996,1996-01-01,1996-12-31
32306938,WHS3_46,REGION,AFR,YEAR,1997,,,,,,,,,2496,2496,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306939,WHS3_46,REGION,AMR,YEAR,1997,,,,,,,,,705,705,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306940,WHS3_46,REGION,EMR,YEAR,1997,,,,,,,,,3986,3986,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306941,WHS3_46,REGION,EUR,YEAR,1997,,,,,,,,,513,513,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306942,WHS3_46,REGION,GLOBAL,YEAR,1997,,,,,,,,,23145,23145,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306943,WHS3_46,REGION,SEAR,YEAR,1997,,,,,,,,,13269,13269,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306944,WHS3_46,REGION,WPR,YEAR,1997,,,,,,,,,2176,2176,,,,2023-07-11T12:08:13Z,1997,1997-01-01,1997-12-31
32306945,WHS3_46,REGION,AFR,YEAR,1998,,,,,,,,,2874,2874,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306946,WHS3_46,REGION,AMR,YEAR,1998,,,,,,,,,2268,2268,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306947,WHS3_46,REGION,EMR,YEAR,1998,,,,,,,,,3832,3832,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306948,WHS3_46,REGION,EUR,YEAR,1998,,,,,,,,,351,351,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306949,WHS3_46,REGION,GLOBAL,YEAR,1998,,,,,,,,,20469,20469,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306950,WHS3_46,REGION,SEAR,YEAR,1998,,,,,,,,,9648,9648,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306951,WHS3_46,REGION,WPR,YEAR,1998,,,,,,,,,1496,1496,,,,2023-07-11T12:08:13Z,1998,1998-01-01,1998-12-31
32306952,WHS3_46,REGION,AFR,YEAR,1999,,,,,,,,,2463,2463,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306953,WHS3_46,REGION,AMR,YEAR,1999,,,,,,,,,1078,1078,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306954,WHS3_46,REGION,EMR,YEAR,1999,,,,,,,,,3063,3063,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306955,WHS3_46,REGION,EUR,YEAR,1999,,,,,,,,,229,229,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306956,WHS3_46,REGION,GLOBAL,YEAR,1999,,,,,,,,,15951,15951,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306957,WHS3_46,REGION,SEAR,YEAR,1999,,,,,,,,,6444,6444,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306958,WHS3_46,REGION,WPR,YEAR,1999,,,,,,,,,2674,2674,,,,2023-07-11T12:08:13Z,1999,1999-01-01,1999-12-31
32306959,WHS3_46,REGION,AFR,YEAR,2000,,,,,,,,,5835,5835,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306960,WHS3_46,REGION,AMR,YEAR,2000,,,,,,,,,1756,1756,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306961,WHS3_46,REGION,EMR,YEAR,2000,,,,,,,,,2134,2134,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306962,WHS3_46,REGION,EUR,YEAR,2000,,,,,,,,,412,412,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306963,WHS3_46,REGION,GLOBAL,YEAR,2000,,,,,,,,,23711,23711,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306964,WHS3_46,REGION,SEAR,YEAR,2000,,,,,,,,,11554,11554,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306965,WHS3_46,REGION,WPR,YEAR,2000,,,,,,,,,2020,2020,,,,2023-07-11T12:08:13Z,2000,2000-01-01,2000-12-31
32306966,WHS3_46,REGION,AFR,YEAR,2001,,,,,,,,,6482,6482,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306967,WHS3_46,REGION,AMR,YEAR,2001,,,,,,,,,1551,1551,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306968,WHS3_46,REGION,EMR,YEAR,2001,,,,,,,,,2038,2038,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306969,WHS3_46,REGION,EUR,YEAR,2001,,,,,,,,,270,270,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306970,WHS3_46,REGION,GLOBAL,YEAR,2001,,,,,,,,,20800,20800,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306971,WHS3_46,REGION,SEAR,YEAR,2001,,,,,,,,,7722,7722,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306972,WHS3_46,REGION,WPR,YEAR,2001,,,,,,,,,2737,2737,,,,2023-07-11T12:08:13Z,2001,2001-01-01,2001-12-31
32306973,WHS3_46,REGION,AFR,YEAR,2002,,,,,,,,,10872,10872,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306974,WHS3_46,REGION,AMR,YEAR,2002,,,,,,,,,704,704,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306975,WHS3_46,REGION,EMR,YEAR,2002,,,,,,,,,2900,2900,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306976,WHS3_46,REGION,EUR,YEAR,2002,,,,,,,,,346,346,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306977,WHS3_46,REGION,GLOBAL,YEAR,2002,,,,,,,,,31376,31376,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306978,WHS3_46,REGION,SEAR,YEAR,2002,,,,,,,,,14160,14160,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306979,WHS3_46,REGION,WPR,YEAR,2002,,,,,,,,,2394,2394,,,,2023-07-11T12:08:13Z,2002,2002-01-01,2002-12-31
32306980,WHS3_46,REGION,AFR,YEAR,2003,,,,,,,,,2017,2017,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306981,WHS3_46,REGION,AMR,YEAR,2003,,,,,,,,,902,902,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306982,WHS3_46,REGION,EMR,YEAR,2003,,,,,,,,,1623,1623,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306983,WHS3_46,REGION,EUR,YEAR,2003,,,,,,,,,359,359,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306984,WHS3_46,REGION,GLOBAL,YEAR,2003,,,,,,,,,14220,14220,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306985,WHS3_46,REGION,SEAR,YEAR,2003,,,,,,,,,7112,7112,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306986,WHS3_46,REGION,WPR,YEAR,2003,,,,,,,,,2207,2207,,,,2023-07-11T12:08:13Z,2003,2003-01-01,2003-12-31
32306987,WHS3_46,REGION,AFR,YEAR,2004,,,,,,,,,2417,2417,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306988,WHS3_46,REGION,AMR,YEAR,2004,,,,,,,,,854,854,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306989,WHS3_46,REGION,EMR,YEAR,2004,,,,,,,,,847,847,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306990,WHS3_46,REGION,EUR,YEAR,2004,,,,,,,,,255,255,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306991,WHS3_46,REGION,GLOBAL,YEAR,2004,,,,,,,,,13987,13987,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306992,WHS3_46,REGION,SEAR,YEAR,2004,,,,,,,,,7008,7008,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306993,WHS3_46,REGION,WPR,YEAR,2004,,,,,,,,,2606,2606,,,,2023-07-11T12:08:13Z,2004,2004-01-01,2004-12-31
32306994,WHS3_46,REGION,AFR,YEAR,2005,,,,,,,,,2861,2861,,,,2023-07-11T12:08:13Z,2005,2005-01-01,2005-12-31
32306995,WHS3_46,REGION,AMR,YEAR,2005,,,,,,,,,969,969,,,,2023-07-11T12:08:13Z,2005,2005-01-01,2005-12-31
32306996,WHS3_46,REGION,EMR,YEAR,2005,,,,,,,,,914,914,,,,2023-07-11T12:08:13Z,2005,2005-01-01,2005-12-31
