Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
21429516,WHS3_49,COUNTRY,IRL,YEAR,1999,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1999,1999-01-01,1999-12-31
21429517,WHS3_49,COUNTRY,IRL,YEAR,1998,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1998,1998-01-01,1998-12-31
21429518,WHS3_49,COUNTRY,IRL,YEAR,1997,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1997,1997-01-01,1997-12-31
21429519,WHS3_49,COUNTRY,IRL,YEAR,1996,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1996,1996-01-01,1996-12-31
21429520,WHS3_49,COUNTRY,IRL,YEAR,1995,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1995,1995-01-01,1995-12-31
21429521,WHS3_49,COUNTRY,IRL,YEAR,1994,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1994,1994-01-01,1994-12-31
21429522,WHS3_49,COUNTRY,IRL,YEAR,1993,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1993,1993-01-01,1993-12-31
21429523,WHS3_49,COUNTRY,IRL,YEAR,1992,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1992,1992-01-01,1992-12-31
21429524,WHS3_49,COUNTRY,IRL,YEAR,1991,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1991,1991-01-01,1991-12-31
21429525,WHS3_49,COUNTRY,IRL,YEAR,1990,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1990,1990-01-01,1990-12-31
21429526,WHS3_49,COUNTRY,IRL,YEAR,1989,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1989,1989-01-01,1989-12-31
21429527,WHS3_49,COUNTRY,IRL,YEAR,1988,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1988,1988-01-01,1988-12-31
21429528,WHS3_49,COUNTRY,IRL,YEAR,1987,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1987,1987-01-01,1987-12-31
21429529,WHS3_49,COUNTRY,IRL,YEAR,1986,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1986,1986-01-01,1986-12-31
21429530,WHS3_49,COUNTRY,IRL,YEAR,1985,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1985,1985-01-01,1985-12-31
21429531,WHS3_49,COUNTRY,IRL,YEAR,1984,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1984,1984-01-01,1984-12-31
21429532,WHS3_49,COUNTRY,IRL,YEAR,1983,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1983,1983-01-01,1983-12-31
21429533,WHS3_49,COUNTRY,IRL,YEAR,1982,,,,,,,,,1,1,,,,2019-09-11T08:28:26Z,1982,1982-01-01,1982-12-31
21429534,WHS3_49,COUNTRY,IRL,YEAR,1981,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,1981,1981-01-01,1981-12-31
21429535,WHS3_49,COUNTRY,IRL,YEAR,1980,,,,,,,,,1,1,,,,2019-09-11T08:28:26Z,1980,1980-01-01,1980-12-31
21429536,WHS3_49,COUNTRY,ISR,YEAR,2018,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2018,2018-01-01,2018-12-31
21429537,WHS3_49,COUNTRY,ISR,YEAR,2017,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2017,2017-01-01,2017-12-31
21429538,WHS3_49,COUNTRY,ISR,YEAR,2016,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2016,2016-01-01,2016-12-31
21429539,WHS3_49,COUNTRY,ISR,YEAR,2015,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2015,2015-01-01,2015-12-31
21429540,WHS3_49,COUNTRY,ISR,YEAR,2014,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2014,2014-01-01,2014-12-31
21429541,WHS3_49,COUNTRY,ISR,YEAR,2013,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2013,2013-01-01,2013-12-31
21429542,WHS3_49,COUNTRY,ISR,YEAR,2012,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2012,2012-01-01,2012-12-31
21429543,WHS3_49,COUNTRY,ISR,YEAR,2011,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2011,2011-01-01,2011-12-31
21429544,WHS3_49,COUNTRY,ISR,YEAR,2010,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2010,2010-01-01,2010-12-31
21429545,WHS3_49,COUNTRY,ISR,YEAR,2009,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2009,2009-01-01,2009-12-31
21429546,WHS3_49,COUNTRY,ISR,YEAR,2008,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2008,2008-01-01,2008-12-31
21429547,WHS3_49,COUNTRY,ISR,YEAR,2007,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2007,2007-01-01,2007-12-31
21429548,WHS3_49,COUNTRY,ISR,YEAR,2006,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2006,2006-01-01,2006-12-31
21429549,WHS3_49,COUNTRY,ISR,YEAR,2005,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2005,2005-01-01,2005-12-31
21429550,WHS3_49,COUNTRY,ISR,YEAR,2004,,,,,,,,,0,0,,,,2019-09-11T08:28:26Z,2004,2004-01-01,2004-12-31
21429551,WHS3_49,COUNTRY,ISR,YEAR,2003,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2003,2003-01-01,2003-12-31
21429552,WHS3_49,COUNTRY,ISR,YEAR,2002,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2002,2002-01-01,2002-12-31
21429553,WHS3_49,COUNTRY,ISR,YEAR,2001,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2001,2001-01-01,2001-12-31
21429554,WHS3_49,COUNTRY,ISR,YEAR,2000,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2000,2000-01-01,2000-12-31
21429555,WHS3_49,COUNTRY,ISR,YEAR,1999,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1999,1999-01-01,1999-12-31
21429556,WHS3_49,COUNTRY,ISR,YEAR,1998,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1998,1998-01-01,1998-12-31
21429557,WHS3_49,COUNTRY,ISR,YEAR,1997,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1997,1997-01-01,1997-12-31
21429558,WHS3_49,COUNTRY,ISR,YEAR,1996,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1996,1996-01-01,1996-12-31
21429559,WHS3_49,COUNTRY,ISR,YEAR,1995,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1995,1995-01-01,1995-12-31
21429560,WHS3_49,COUNTRY,ISR,YEAR,1994,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1994,1994-01-01,1994-12-31
21429561,WHS3_49,COUNTRY,ISR,YEAR,1993,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1993,1993-01-01,1993-12-31
21429562,WHS3_49,COUNTRY,ISR,YEAR,1992,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1992,1992-01-01,1992-12-31
21429563,WHS3_49,COUNTRY,ISR,YEAR,1991,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1991,1991-01-01,1991-12-31
21429564,WHS3_49,COUNTRY,ISR,YEAR,1990,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1990,1990-01-01,1990-12-31
21429565,WHS3_49,COUNTRY,ISR,YEAR,1989,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1989,1989-01-01,1989-12-31
21429566,WHS3_49,COUNTRY,ISR,YEAR,1988,,,,,,,,,16,16,,,,2019-09-11T08:28:27Z,1988,1988-01-01,1988-12-31
21429567,WHS3_49,COUNTRY,ISR,YEAR,1987,,,,,,,,,2,2,,,,2019-09-11T08:28:27Z,1987,1987-01-01,1987-12-31
21429568,WHS3_49,COUNTRY,ISR,YEAR,1986,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1986,1986-01-01,1986-12-31
21429569,WHS3_49,COUNTRY,ISR,YEAR,1985,,,,,,,,,2,2,,,,2019-09-11T08:28:27Z,1985,1985-01-01,1985-12-31
21429570,WHS3_49,COUNTRY,ISR,YEAR,1984,,,,,,,,,1,1,,,,2019-09-11T08:28:27Z,1984,1984-01-01,1984-12-31
21429571,WHS3_49,COUNTRY,ISR,YEAR,1983,,,,,,,,,4,4,,,,2019-09-11T08:28:27Z,1983,1983-01-01,1983-12-31
21429572,WHS3_49,COUNTRY,ISR,YEAR,1982,,,,,,,,,5,5,,,,2019-09-11T08:28:27Z,1982,1982-01-01,1982-12-31
21429573,WHS3_49,COUNTRY,ISR,YEAR,1981,,,,,,,,,8,8,,,,2019-09-11T08:28:27Z,1981,1981-01-01,1981-12-31
21429574,WHS3_49,COUNTRY,ISR,YEAR,1980,,,,,,,,,11,11,,,,2019-09-11T08:28:27Z,1980,1980-01-01,1980-12-31
21429575,WHS3_49,COUNTRY,ITA,YEAR,2018,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2018,2018-01-01,2018-12-31
21429576,WHS3_49,COUNTRY,ITA,YEAR,2017,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2017,2017-01-01,2017-12-31
21429577,WHS3_49,COUNTRY,ITA,YEAR,2016,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2016,2016-01-01,2016-12-31
21429578,WHS3_49,COUNTRY,ITA,YEAR,2015,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2015,2015-01-01,2015-12-31
21429579,WHS3_49,COUNTRY,ITA,YEAR,2014,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2014,2014-01-01,2014-12-31
21429580,WHS3_49,COUNTRY,ITA,YEAR,2013,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2013,2013-01-01,2013-12-31
21429581,WHS3_49,COUNTRY,ITA,YEAR,2012,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2012,2012-01-01,2012-12-31
21429582,WHS3_49,COUNTRY,ITA,YEAR,2011,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2011,2011-01-01,2011-12-31
21429583,WHS3_49,COUNTRY,ITA,YEAR,2010,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2010,2010-01-01,2010-12-31
21429584,WHS3_49,COUNTRY,ITA,YEAR,2009,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2009,2009-01-01,2009-12-31
21429585,WHS3_49,COUNTRY,ITA,YEAR,2008,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2008,2008-01-01,2008-12-31
21429586,WHS3_49,COUNTRY,ITA,YEAR,2007,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2007,2007-01-01,2007-12-31
21429587,WHS3_49,COUNTRY,ITA,YEAR,2006,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2006,2006-01-01,2006-12-31
21429588,WHS3_49,COUNTRY,ITA,YEAR,2005,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2005,2005-01-01,2005-12-31
21429589,WHS3_49,COUNTRY,ITA,YEAR,2004,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2004,2004-01-01,2004-12-31
21429590,WHS3_49,COUNTRY,ITA,YEAR,2003,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2003,2003-01-01,2003-12-31
21429591,WHS3_49,COUNTRY,ITA,YEAR,2002,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2002,2002-01-01,2002-12-31
21429592,WHS3_49,COUNTRY,ITA,YEAR,2001,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2001,2001-01-01,2001-12-31
21429593,WHS3_49,COUNTRY,ITA,YEAR,2000,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,2000,2000-01-01,2000-12-31
21429594,WHS3_49,COUNTRY,ITA,YEAR,1999,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1999,1999-01-01,1999-12-31
21429595,WHS3_49,COUNTRY,ITA,YEAR,1998,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1998,1998-01-01,1998-12-31
21429596,WHS3_49,COUNTRY,ITA,YEAR,1997,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1997,1997-01-01,1997-12-31
21429597,WHS3_49,COUNTRY,ITA,YEAR,1996,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1996,1996-01-01,1996-12-31
21429598,WHS3_49,COUNTRY,ITA,YEAR,1995,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1995,1995-01-01,1995-12-31
21429599,WHS3_49,COUNTRY,ITA,YEAR,1994,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1994,1994-01-01,1994-12-31
21429600,WHS3_49,COUNTRY,ITA,YEAR,1993,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1993,1993-01-01,1993-12-31
21429601,WHS3_49,COUNTRY,ITA,YEAR,1992,,,,,,,,,0,0,,,,2019-09-11T08:28:27Z,1992,1992-01-01,1992-12-31
21429602,WHS3_49,COUNTRY,ITA,YEAR,1991,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1991,1991-01-01,1991-12-31
21429603,WHS3_49,COUNTRY,ITA,YEAR,1990,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1990,1990-01-01,1990-12-31
21429604,WHS3_49,COUNTRY,ITA,YEAR,1989,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1989,1989-01-01,1989-12-31
21429605,WHS3_49,COUNTRY,ITA,YEAR,1988,,,,,,,,,1,1,,,,2019-09-11T08:28:28Z,1988,1988-01-01,1988-12-31
21429606,WHS3_49,COUNTRY,ITA,YEAR,1987,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1987,1987-01-01,1987-12-31
21429607,WHS3_49,COUNTRY,ITA,YEAR,1986,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1986,1986-01-01,1986-12-31
21429608,WHS3_49,COUNTRY,ITA,YEAR,1985,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1985,1985-01-01,1985-12-31
21429609,WHS3_49,COUNTRY,ITA,YEAR,1984,,,,,,,,,1,1,,,,2019-09-11T08:28:28Z,1984,1984-01-01,1984-12-31
21429610,WHS3_49,COUNTRY,ITA,YEAR,1983,,,,,,,,,1,1,,,,2019-09-11T08:28:28Z,1983,1983-01-01,1983-12-31
21429611,WHS3_49,COUNTRY,ITA,YEAR,1982,,,,,,,,,3,3,,,,2019-09-11T08:28:28Z,1982,1982-01-01,1982-12-31
21429612,WHS3_49,COUNTRY,ITA,YEAR,1981,,,,,,,,,1,1,,,,2019-09-11T08:28:28Z,1981,1981-01-01,1981-12-31
21429613,WHS3_49,COUNTRY,ITA,YEAR,1980,,,,,,,,,1,1,,,,2019-09-11T08:28:28Z,1980,1980-01-01,1980-12-31
21429614,WHS3_49,COUNTRY,JAM,YEAR,2010,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2010,2010-01-01,2010-12-31
21429615,WHS3_49,COUNTRY,JAM,YEAR,2008,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2008,2008-01-01,2008-12-31
21429616,WHS3_49,COUNTRY,JAM,YEAR,2007,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2007,2007-01-01,2007-12-31
21429617,WHS3_49,COUNTRY,JAM,YEAR,2006,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2006,2006-01-01,2006-12-31
21429618,WHS3_49,COUNTRY,JAM,YEAR,2005,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2005,2005-01-01,2005-12-31
21429619,WHS3_49,COUNTRY,JAM,YEAR,2004,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2004,2004-01-01,2004-12-31
21429620,WHS3_49,COUNTRY,JAM,YEAR,2003,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2003,2003-01-01,2003-12-31
21429621,WHS3_49,COUNTRY,JAM,YEAR,2002,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2002,2002-01-01,2002-12-31
21429622,WHS3_49,COUNTRY,JAM,YEAR,2001,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2001,2001-01-01,2001-12-31
21429623,WHS3_49,COUNTRY,JAM,YEAR,2000,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,2000,2000-01-01,2000-12-31
21429624,WHS3_49,COUNTRY,JAM,YEAR,1999,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1999,1999-01-01,1999-12-31
21429625,WHS3_49,COUNTRY,JAM,YEAR,1998,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1998,1998-01-01,1998-12-31
21429626,WHS3_49,COUNTRY,JAM,YEAR,1997,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1997,1997-01-01,1997-12-31
21429627,WHS3_49,COUNTRY,JAM,YEAR,1996,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1996,1996-01-01,1996-12-31
21429628,WHS3_49,COUNTRY,JAM,YEAR,1995,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1995,1995-01-01,1995-12-31
21429629,WHS3_49,COUNTRY,JAM,YEAR,1994,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1994,1994-01-01,1994-12-31
21429630,WHS3_49,COUNTRY,JAM,YEAR,1993,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1993,1993-01-01,1993-12-31
21429631,WHS3_49,COUNTRY,JAM,YEAR,1992,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1992,1992-01-01,1992-12-31
21429632,WHS3_49,COUNTRY,JAM,YEAR,1991,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1991,1991-01-01,1991-12-31
21429633,WHS3_49,COUNTRY,JAM,YEAR,1990,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1990,1990-01-01,1990-12-31
21429634,WHS3_49,COUNTRY,JAM,YEAR,1989,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1989,1989-01-01,1989-12-31
21429635,WHS3_49,COUNTRY,JAM,YEAR,1988,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1988,1988-01-01,1988-12-31
21429636,WHS3_49,COUNTRY,JAM,YEAR,1987,,,,,,,,,0,0,,,,2019-09-11T08:28:28Z,1987,1987-01-01,1987-12-31
21429637,WHS3_49,COUNTRY,JAM,YEAR,1986,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1986,1986-01-01,1986-12-31
21429638,WHS3_49,COUNTRY,JAM,YEAR,1985,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1985,1985-01-01,1985-12-31
21429639,WHS3_49,COUNTRY,JAM,YEAR,1984,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1984,1984-01-01,1984-12-31
21429640,WHS3_49,COUNTRY,JAM,YEAR,1983,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1983,1983-01-01,1983-12-31
21429641,WHS3_49,COUNTRY,JAM,YEAR,1982,,,,,,,,,60,60,,,,2019-09-11T08:28:29Z,1982,1982-01-01,1982-12-31
21429642,WHS3_49,COUNTRY,JAM,YEAR,1981,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1981,1981-01-01,1981-12-31
21429643,WHS3_49,COUNTRY,JAM,YEAR,1980,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1980,1980-01-01,1980-12-31
21429644,WHS3_49,COUNTRY,JPN,YEAR,2018,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2018,2018-01-01,2018-12-31
21429645,WHS3_49,COUNTRY,JPN,YEAR,2017,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2017,2017-01-01,2017-12-31
21429646,WHS3_49,COUNTRY,JPN,YEAR,2016,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2016,2016-01-01,2016-12-31
21429647,WHS3_49,COUNTRY,JPN,YEAR,2015,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2015,2015-01-01,2015-12-31
21429648,WHS3_49,COUNTRY,JPN,YEAR,2014,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2014,2014-01-01,2014-12-31
21429649,WHS3_49,COUNTRY,JPN,YEAR,2013,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2013,2013-01-01,2013-12-31
21429650,WHS3_49,COUNTRY,JPN,YEAR,2012,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2012,2012-01-01,2012-12-31
21429651,WHS3_49,COUNTRY,JPN,YEAR,2011,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2011,2011-01-01,2011-12-31
21429652,WHS3_49,COUNTRY,JPN,YEAR,2010,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2010,2010-01-01,2010-12-31
21429653,WHS3_49,COUNTRY,JPN,YEAR,2009,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2009,2009-01-01,2009-12-31
21429654,WHS3_49,COUNTRY,JPN,YEAR,2008,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2008,2008-01-01,2008-12-31
21429655,WHS3_49,COUNTRY,JPN,YEAR,2007,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2007,2007-01-01,2007-12-31
21429656,WHS3_49,COUNTRY,JPN,YEAR,2006,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2006,2006-01-01,2006-12-31
21429657,WHS3_49,COUNTRY,JPN,YEAR,2005,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2005,2005-01-01,2005-12-31
21429658,WHS3_49,COUNTRY,JPN,YEAR,2004,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2004,2004-01-01,2004-12-31
21429659,WHS3_49,COUNTRY,JPN,YEAR,2003,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2003,2003-01-01,2003-12-31
21429660,WHS3_49,COUNTRY,JPN,YEAR,2002,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2002,2002-01-01,2002-12-31
21429661,WHS3_49,COUNTRY,JPN,YEAR,2001,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2001,2001-01-01,2001-12-31
21429662,WHS3_49,COUNTRY,JPN,YEAR,2000,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2000,2000-01-01,2000-12-31
21429663,WHS3_49,COUNTRY,JPN,YEAR,1999,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1999,1999-01-01,1999-12-31
21429664,WHS3_49,COUNTRY,JPN,YEAR,1998,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1998,1998-01-01,1998-12-31
21429665,WHS3_49,COUNTRY,JPN,YEAR,1996,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1996,1996-01-01,1996-12-31
21429666,WHS3_49,COUNTRY,JPN,YEAR,1995,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1995,1995-01-01,1995-12-31
21429667,WHS3_49,COUNTRY,JPN,YEAR,1994,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1994,1994-01-01,1994-12-31
21429668,WHS3_49,COUNTRY,JPN,YEAR,1993,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1993,1993-01-01,1993-12-31
21429669,WHS3_49,COUNTRY,JPN,YEAR,1992,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1992,1992-01-01,1992-12-31
21429670,WHS3_49,COUNTRY,JPN,YEAR,1991,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1991,1991-01-01,1991-12-31
21429671,WHS3_49,COUNTRY,JPN,YEAR,1990,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1990,1990-01-01,1990-12-31
21429672,WHS3_49,COUNTRY,JPN,YEAR,1989,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1989,1989-01-01,1989-12-31
21429673,WHS3_49,COUNTRY,JPN,YEAR,1988,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1988,1988-01-01,1988-12-31
21429674,WHS3_49,COUNTRY,JPN,YEAR,1987,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1987,1987-01-01,1987-12-31
21429675,WHS3_49,COUNTRY,JPN,YEAR,1986,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1986,1986-01-01,1986-12-31
21429676,WHS3_49,COUNTRY,JPN,YEAR,1985,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1985,1985-01-01,1985-12-31
21429677,WHS3_49,COUNTRY,JPN,YEAR,1984,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1984,1984-01-01,1984-12-31
21429678,WHS3_49,COUNTRY,JPN,YEAR,1983,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,1983,1983-01-01,1983-12-31
21429679,WHS3_49,COUNTRY,JPN,YEAR,1982,,,,,,,,,1,1,,,,2019-09-11T08:28:29Z,1982,1982-01-01,1982-12-31
21429680,WHS3_49,COUNTRY,JPN,YEAR,1981,,,,,,,,,2,2,,,,2019-09-11T08:28:29Z,1981,1981-01-01,1981-12-31
21429681,WHS3_49,COUNTRY,JPN,YEAR,1980,,,,,,,,,4,4,,,,2019-09-11T08:28:29Z,1980,1980-01-01,1980-12-31
21429682,WHS3_49,COUNTRY,JOR,YEAR,2018,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2018,2018-01-01,2018-12-31
21429683,WHS3_49,COUNTRY,JOR,YEAR,2017,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2017,2017-01-01,2017-12-31
21429684,WHS3_49,COUNTRY,JOR,YEAR,2016,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2016,2016-01-01,2016-12-31
21429685,WHS3_49,COUNTRY,JOR,YEAR,2015,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2015,2015-01-01,2015-12-31
21429686,WHS3_49,COUNTRY,JOR,YEAR,2014,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2014,2014-01-01,2014-12-31
21429687,WHS3_49,COUNTRY,JOR,YEAR,2013,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2013,2013-01-01,2013-12-31
21429688,WHS3_49,COUNTRY,JOR,YEAR,2012,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2012,2012-01-01,2012-12-31
21429689,WHS3_49,COUNTRY,JOR,YEAR,2011,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2011,2011-01-01,2011-12-31
21429690,WHS3_49,COUNTRY,JOR,YEAR,2010,,,,,,,,,0,0,,,,2019-09-11T08:28:29Z,2010,2010-01-01,2010-12-31
21429691,WHS3_49,COUNTRY,JOR,YEAR,2009,,,,,,,,,0,0,,,,2019-09-11T08:28:30Z,2009,2009-01-01,2009-12-31
21429692,WHS3_49,COUNTRY,JOR,YEAR,2008,,,,,,,,,0,0,,,,2019-09-11T08:28:30Z,2008,2008-01-01,2008-12-31
21429693,WHS3_49,COUNTRY,JOR,YEAR,2007,,,,,,,,,0,0,,,,2019-09-11T08:28:30Z,2007,2007-01-01,2007-12-31
21429694,WHS3_49,COUNTRY,JOR,YEAR,2006,,,,,,,,,0,0,,,,2019-09-11T08:28:30Z,2006,2006-01-01,2006-12-31
