Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32308132,WHS3_62,REGION,GLOBAL,YEAR,1981,,,,,,,,,4078455,4078455,,,,2023-07-11T12:08:25Z,1981,1981-01-01,1981-12-31
32308133,WHS3_62,REGION,SEAR,YEAR,1981,,,,,,,,,305787,305787,,,,2023-07-11T12:08:25Z,1981,1981-01-01,1981-12-31
32308134,WHS3_62,REGION,WPR,YEAR,1981,,,,,,,,,1192731,1192731,,,,2023-07-11T12:08:25Z,1981,1981-01-01,1981-12-31
32308135,WHS3_62,REGION,AFR,YEAR,1982,,,,,,,,,1342685,1342685,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308136,WHS3_62,REGION,AMR,YEAR,1982,,,,,,,,,153746,153746,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308137,WHS3_62,REGION,EMR,YEAR,1982,,,,,,,,,331721,331721,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308138,WHS3_62,REGION,EUR,YEAR,1982,,,,,,,,,434521,434521,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308139,WHS3_62,REGION,GLOBAL,YEAR,1982,,,,,,,,,3623758,3623758,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308140,WHS3_62,REGION,SEAR,YEAR,1982,,,,,,,,,258666,258666,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308141,WHS3_62,REGION,WPR,YEAR,1982,,,,,,,,,1102419,1102419,,,,2023-07-11T12:08:25Z,1982,1982-01-01,1982-12-31
32308142,WHS3_62,REGION,AFR,YEAR,1983,,,,,,,,,1346883,1346883,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308143,WHS3_62,REGION,AMR,YEAR,1983,,,,,,,,,137410,137410,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308144,WHS3_62,REGION,EMR,YEAR,1983,,,,,,,,,302254,302254,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308145,WHS3_62,REGION,EUR,YEAR,1983,,,,,,,,,597455,597455,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308146,WHS3_62,REGION,GLOBAL,YEAR,1983,,,,,,,,,3586101,3586101,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308147,WHS3_62,REGION,SEAR,YEAR,1983,,,,,,,,,208154,208154,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308148,WHS3_62,REGION,WPR,YEAR,1983,,,,,,,,,993945,993945,,,,2023-07-11T12:08:25Z,1983,1983-01-01,1983-12-31
32308149,WHS3_62,REGION,AFR,YEAR,1984,,,,,,,,,1076106,1076106,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308150,WHS3_62,REGION,AMR,YEAR,1984,,,,,,,,,202758,202758,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308151,WHS3_62,REGION,EMR,YEAR,1984,,,,,,,,,218335,218335,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308152,WHS3_62,REGION,EUR,YEAR,1984,,,,,,,,,336329,336329,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308153,WHS3_62,REGION,GLOBAL,YEAR,1984,,,,,,,,,3026973,3026973,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308154,WHS3_62,REGION,SEAR,YEAR,1984,,,,,,,,,302042,302042,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308155,WHS3_62,REGION,WPR,YEAR,1984,,,,,,,,,891403,891403,,,,2023-07-11T12:08:25Z,1984,1984-01-01,1984-12-31
32308156,WHS3_62,REGION,AFR,YEAR,1985,,,,,,,,,1142002,1142002,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308157,WHS3_62,REGION,AMR,YEAR,1985,,,,,,,,,199744,199744,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308158,WHS3_62,REGION,EMR,YEAR,1985,,,,,,,,,229781,229781,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308159,WHS3_62,REGION,EUR,YEAR,1985,,,,,,,,,373610,373610,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308160,WHS3_62,REGION,GLOBAL,YEAR,1985,,,,,,,,,2819553,2819553,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308161,WHS3_62,REGION,SEAR,YEAR,1985,,,,,,,,,244113,244113,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308162,WHS3_62,REGION,WPR,YEAR,1985,,,,,,,,,630303,630303,,,,2023-07-11T12:08:25Z,1985,1985-01-01,1985-12-31
32308163,WHS3_62,REGION,AFR,YEAR,1986,,,,,,,,,676757,676757,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308164,WHS3_62,REGION,AMR,YEAR,1986,,,,,,,,,227452,227452,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308165,WHS3_62,REGION,EMR,YEAR,1986,,,,,,,,,171208,171208,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308166,WHS3_62,REGION,EUR,YEAR,1986,,,,,,,,,422573,422573,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308167,WHS3_62,REGION,GLOBAL,YEAR,1986,,,,,,,,,2078696,2078696,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308168,WHS3_62,REGION,SEAR,YEAR,1986,,,,,,,,,201190,201190,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308169,WHS3_62,REGION,WPR,YEAR,1986,,,,,,,,,379516,379516,,,,2023-07-11T12:08:25Z,1986,1986-01-01,1986-12-31
32308170,WHS3_62,REGION,AFR,YEAR,1987,,,,,,,,,641057,641057,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308171,WHS3_62,REGION,AMR,YEAR,1987,,,,,,,,,151396,151396,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308172,WHS3_62,REGION,EMR,YEAR,1987,,,,,,,,,171164,171164,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308173,WHS3_62,REGION,EUR,YEAR,1987,,,,,,,,,145003,145003,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308174,WHS3_62,REGION,GLOBAL,YEAR,1987,,,,,,,,,1682847,1682847,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308175,WHS3_62,REGION,SEAR,YEAR,1987,,,,,,,,,319049,319049,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308176,WHS3_62,REGION,WPR,YEAR,1987,,,,,,,,,255178,255178,,,,2023-07-11T12:08:26Z,1987,1987-01-01,1987-12-31
32308177,WHS3_62,REGION,AFR,YEAR,1988,,,,,,,,,604244,604244,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308178,WHS3_62,REGION,AMR,YEAR,1988,,,,,,,,,133244,133244,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308179,WHS3_62,REGION,EMR,YEAR,1988,,,,,,,,,126977,126977,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308180,WHS3_62,REGION,EUR,YEAR,1988,,,,,,,,,289609,289609,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308181,WHS3_62,REGION,GLOBAL,YEAR,1988,,,,,,,,,1663940,1663940,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308182,WHS3_62,REGION,SEAR,YEAR,1988,,,,,,,,,292916,292916,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308183,WHS3_62,REGION,WPR,YEAR,1988,,,,,,,,,216950,216950,,,,2023-07-11T12:08:26Z,1988,1988-01-01,1988-12-31
32308184,WHS3_62,REGION,AFR,YEAR,1989,,,,,,,,,561896,561896,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308185,WHS3_62,REGION,AMR,YEAR,1989,,,,,,,,,137417,137417,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308186,WHS3_62,REGION,EMR,YEAR,1989,,,,,,,,,83776,83776,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308187,WHS3_62,REGION,EUR,YEAR,1989,,,,,,,,,374023,374023,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308188,WHS3_62,REGION,GLOBAL,YEAR,1989,,,,,,,,,1822390,1822390,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308189,WHS3_62,REGION,SEAR,YEAR,1989,,,,,,,,,443014,443014,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308190,WHS3_62,REGION,WPR,YEAR,1989,,,,,,,,,222264,222264,,,,2023-07-11T12:08:26Z,1989,1989-01-01,1989-12-31
32308191,WHS3_62,REGION,AFR,YEAR,1990,,,,,,,,,481204,481204,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308192,WHS3_62,REGION,AMR,YEAR,1990,,,,,,,,,218579,218579,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308193,WHS3_62,REGION,EMR,YEAR,1990,,,,,,,,,59058,59058,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308194,WHS3_62,REGION,EUR,YEAR,1990,,,,,,,,,185818,185818,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308195,WHS3_62,REGION,GLOBAL,YEAR,1990,,,,,,,,,1325074,1325074,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308196,WHS3_62,REGION,SEAR,YEAR,1990,,,,,,,,,224925,224925,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308197,WHS3_62,REGION,WPR,YEAR,1990,,,,,,,,,155490,155490,,,,2023-07-11T12:08:26Z,1990,1990-01-01,1990-12-31
32308198,WHS3_62,REGION,AFR,YEAR,1991,,,,,,,,,446517,446517,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308199,WHS3_62,REGION,AMR,YEAR,1991,,,,,,,,,157602,157602,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308200,WHS3_62,REGION,EMR,YEAR,1991,,,,,,,,,64177,64177,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308201,WHS3_62,REGION,EUR,YEAR,1991,,,,,,,,,304166,304166,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308202,WHS3_62,REGION,GLOBAL,YEAR,1991,,,,,,,,,1370243,1370243,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308203,WHS3_62,REGION,SEAR,YEAR,1991,,,,,,,,,211085,211085,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308204,WHS3_62,REGION,WPR,YEAR,1991,,,,,,,,,186696,186696,,,,2023-07-11T12:08:26Z,1991,1991-01-01,1991-12-31
32308205,WHS3_62,REGION,AFR,YEAR,1992,,,,,,,,,581125,581125,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308206,WHS3_62,REGION,AMR,YEAR,1992,,,,,,,,,100741,100741,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308207,WHS3_62,REGION,EMR,YEAR,1992,,,,,,,,,89758,89758,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308208,WHS3_62,REGION,EUR,YEAR,1992,,,,,,,,,330546,330546,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308209,WHS3_62,REGION,GLOBAL,YEAR,1992,,,,,,,,,1481192,1481192,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308210,WHS3_62,REGION,SEAR,YEAR,1992,,,,,,,,,168772,168772,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308211,WHS3_62,REGION,WPR,YEAR,1992,,,,,,,,,210250,210250,,,,2023-07-11T12:08:26Z,1992,1992-01-01,1992-12-31
32308212,WHS3_62,REGION,AFR,YEAR,1993,,,,,,,,,395025,395025,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308213,WHS3_62,REGION,AMR,YEAR,1993,,,,,,,,,57400,57400,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308214,WHS3_62,REGION,EMR,YEAR,1993,,,,,,,,,50758,50758,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308215,WHS3_62,REGION,EUR,YEAR,1993,,,,,,,,,341982,341982,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308216,WHS3_62,REGION,GLOBAL,YEAR,1993,,,,,,,,,1143945,1143945,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308217,WHS3_62,REGION,SEAR,YEAR,1993,,,,,,,,,141301,141301,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308218,WHS3_62,REGION,WPR,YEAR,1993,,,,,,,,,157479,157479,,,,2023-07-11T12:08:26Z,1993,1993-01-01,1993-12-31
32308219,WHS3_62,REGION,AFR,YEAR,1994,,,,,,,,,420193,420193,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308220,WHS3_62,REGION,AMR,YEAR,1994,,,,,,,,,23784,23784,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308221,WHS3_62,REGION,EMR,YEAR,1994,,,,,,,,,24578,24578,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308222,WHS3_62,REGION,EUR,YEAR,1994,,,,,,,,,190910,190910,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308223,WHS3_62,REGION,GLOBAL,YEAR,1994,,,,,,,,,926808,926808,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308224,WHS3_62,REGION,SEAR,YEAR,1994,,,,,,,,,152106,152106,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308225,WHS3_62,REGION,WPR,YEAR,1994,,,,,,,,,115237,115237,,,,2023-07-11T12:08:26Z,1994,1994-01-01,1994-12-31
32308226,WHS3_62,REGION,AFR,YEAR,1995,,,,,,,,,362925,362925,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308227,WHS3_62,REGION,AMR,YEAR,1995,,,,,,,,,6478,6478,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308228,WHS3_62,REGION,EMR,YEAR,1995,,,,,,,,,20607,20607,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308229,WHS3_62,REGION,EUR,YEAR,1995,,,,,,,,,154107,154107,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308230,WHS3_62,REGION,GLOBAL,YEAR,1995,,,,,,,,,720391,720391,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308231,WHS3_62,REGION,SEAR,YEAR,1995,,,,,,,,,100900,100900,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308232,WHS3_62,REGION,WPR,YEAR,1995,,,,,,,,,75374,75374,,,,2023-07-11T12:08:26Z,1995,1995-01-01,1995-12-31
32308233,WHS3_62,REGION,AFR,YEAR,1996,,,,,,,,,484914,484914,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308234,WHS3_62,REGION,AMR,YEAR,1996,,,,,,,,,1910,1910,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308235,WHS3_62,REGION,EMR,YEAR,1996,,,,,,,,,20249,20249,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308236,WHS3_62,REGION,EUR,YEAR,1996,,,,,,,,,178345,178345,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308237,WHS3_62,REGION,GLOBAL,YEAR,1996,,,,,,,,,870218,870218,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308238,WHS3_62,REGION,SEAR,YEAR,1996,,,,,,,,,102205,102205,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308239,WHS3_62,REGION,WPR,YEAR,1996,,,,,,,,,82595,82595,,,,2023-07-11T12:08:26Z,1996,1996-01-01,1996-12-31
32308240,WHS3_62,REGION,AFR,YEAR,1997,,,,,,,,,299623,299623,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308241,WHS3_62,REGION,AMR,YEAR,1997,,,,,,,,,53567,53567,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308242,WHS3_62,REGION,EMR,YEAR,1997,,,,,,,,,33085,33085,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308243,WHS3_62,REGION,EUR,YEAR,1997,,,,,,,,,215767,215767,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308244,WHS3_62,REGION,GLOBAL,YEAR,1997,,,,,,,,,825673,825673,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308245,WHS3_62,REGION,SEAR,YEAR,1997,,,,,,,,,115844,115844,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308246,WHS3_62,REGION,WPR,YEAR,1997,,,,,,,,,107787,107787,,,,2023-07-11T12:08:26Z,1997,1997-01-01,1997-12-31
32308247,WHS3_62,REGION,AFR,YEAR,1998,,,,,,,,,373149,373149,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308248,WHS3_62,REGION,AMR,YEAR,1998,,,,,,,,,14330,14330,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308249,WHS3_62,REGION,EMR,YEAR,1998,,,,,,,,,89478,89478,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308250,WHS3_62,REGION,EUR,YEAR,1998,,,,,,,,,77872,77872,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308251,WHS3_62,REGION,GLOBAL,YEAR,1998,,,,,,,,,694466,694466,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308252,WHS3_62,REGION,SEAR,YEAR,1998,,,,,,,,,62759,62759,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308253,WHS3_62,REGION,WPR,YEAR,1998,,,,,,,,,76878,76878,,,,2023-07-11T12:08:26Z,1998,1998-01-01,1998-12-31
32308254,WHS3_62,REGION,AFR,YEAR,1999,,,,,,,,,486660,486660,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308255,WHS3_62,REGION,AMR,YEAR,1999,,,,,,,,,3209,3209,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308256,WHS3_62,REGION,EMR,YEAR,1999,,,,,,,,,71562,71562,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308257,WHS3_62,REGION,EUR,YEAR,1999,,,,,,,,,38811,38811,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308258,WHS3_62,REGION,GLOBAL,YEAR,1999,,,,,,,,,752407,752407,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308259,WHS3_62,REGION,SEAR,YEAR,1999,,,,,,,,,47741,47741,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308260,WHS3_62,REGION,WPR,YEAR,1999,,,,,,,,,104424,104424,,,,2023-07-11T12:08:26Z,1999,1999-01-01,1999-12-31
32308261,WHS3_62,REGION,AFR,YEAR,2000,,,,,,,,,520102,520102,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308262,WHS3_62,REGION,AMR,YEAR,2000,,,,,,,,,1754,1754,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308263,WHS3_62,REGION,EMR,YEAR,2000,,,,,,,,,38592,38592,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308264,WHS3_62,REGION,EUR,YEAR,2000,,,,,,,,,37421,37421,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308265,WHS3_62,REGION,GLOBAL,YEAR,2000,,,,,,,,,853479,853479,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308266,WHS3_62,REGION,SEAR,YEAR,2000,,,,,,,,,78558,78558,,,,2023-07-11T12:08:26Z,2000,2000-01-01,2000-12-31
32308267,WHS3_62,REGION,WPR,YEAR,2000,,,,,,,,,177052,177052,,,,2023-07-11T12:08:27Z,2000,2000-01-01,2000-12-31
32308268,WHS3_62,REGION,AFR,YEAR,2001,,,,,,,,,491989,491989,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308269,WHS3_62,REGION,AMR,YEAR,2001,,,,,,,,,548,548,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308270,WHS3_62,REGION,EMR,YEAR,2001,,,,,,,,,41103,41103,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308271,WHS3_62,REGION,EUR,YEAR,2001,,,,,,,,,58364,58364,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308272,WHS3_62,REGION,GLOBAL,YEAR,2001,,,,,,,,,849173,849173,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308273,WHS3_62,REGION,SEAR,YEAR,2001,,,,,,,,,81771,81771,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308274,WHS3_62,REGION,WPR,YEAR,2001,,,,,,,,,175398,175398,,,,2023-07-11T12:08:27Z,2001,2001-01-01,2001-12-31
32308275,WHS3_62,REGION,AFR,YEAR,2002,,,,,,,,,288340,288340,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308276,WHS3_62,REGION,AMR,YEAR,2002,,,,,,,,,2579,2579,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308277,WHS3_62,REGION,EMR,YEAR,2002,,,,,,,,,42616,42616,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308278,WHS3_62,REGION,EUR,YEAR,2002,,,,,,,,,46718,46718,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308279,WHS3_62,REGION,GLOBAL,YEAR,2002,,,,,,,,,586471,586471,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308280,WHS3_62,REGION,SEAR,YEAR,2002,,,,,,,,,76912,76912,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308281,WHS3_62,REGION,WPR,YEAR,2002,,,,,,,,,129306,129306,,,,2023-07-11T12:08:27Z,2002,2002-01-01,2002-12-31
32308282,WHS3_62,REGION,AFR,YEAR,2003,,,,,,,,,403016,403016,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308283,WHS3_62,REGION,AMR,YEAR,2003,,,,,,,,,119,119,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308284,WHS3_62,REGION,EMR,YEAR,2003,,,,,,,,,52110,52110,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308285,WHS3_62,REGION,EUR,YEAR,2003,,,,,,,,,28203,28203,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308286,WHS3_62,REGION,GLOBAL,YEAR,2003,,,,,,,,,679856,679856,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308287,WHS3_62,REGION,SEAR,YEAR,2003,,,,,,,,,94598,94598,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308288,WHS3_62,REGION,WPR,YEAR,2003,,,,,,,,,101810,101810,,,,2023-07-11T12:08:27Z,2003,2003-01-01,2003-12-31
32308289,WHS3_62,REGION,AFR,YEAR,2004,,,,,,,,,220180,220180,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308290,WHS3_62,REGION,AMR,YEAR,2004,,,,,,,,,108,108,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308291,WHS3_62,REGION,EMR,YEAR,2004,,,,,,,,,59804,59804,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308292,WHS3_62,REGION,EUR,YEAR,2004,,,,,,,,,29510,29510,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308293,WHS3_62,REGION,GLOBAL,YEAR,2004,,,,,,,,,513406,513406,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308294,WHS3_62,REGION,SEAR,YEAR,2004,,,,,,,,,112041,112041,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308295,WHS3_62,REGION,WPR,YEAR,2004,,,,,,,,,91763,91763,,,,2023-07-11T12:08:27Z,2004,2004-01-01,2004-12-31
32308296,WHS3_62,REGION,AFR,YEAR,2005,,,,,,,,,316219,316219,,,,2023-07-11T12:08:27Z,2005,2005-01-01,2005-12-31
